Source,Target,Weight
筛选,分割,1
筛选,掩膜,2
筛选,二维,4
筛选,感兴趣,6
筛选,区域,7
筛选,框以,4
筛选,缓解,7
筛选,伪点,6
筛选,云,5
筛选,拖,4
筛选,尾,5
筛选,卡尔斯鲁厄,3
筛选,理工学院,2
筛选,丰田,1
适应,固定,5
适应,阈值,3
适应,滞,2
适应,回,1
适应,框架,2
适应,MMASTFL,3
适应,核心,4
适应,创新,5
适应,三重,5
适应,一是,8
适应,体现,4
适应,通道,8
适应,空间,22
适应,ACSA,5
适应,MobileNetV2,4
适应,显著,6
适应,层次化,22
适应,关联,3
适应,难,4
适应,缺乏,5
适应,约束,5
适应,类内,4
适应,调制,14
适应,包含,4
适应,自行车,9
适应,及多类,4
适应,配送,4
适应,平台,4
适应,电动,4
适应,集,6
适应,FNVID,7
适应,图像,4
适应,AHM,5
适应,对齐,4
适应,状态,2
适应,体验,1
适应,智能,2
适应,城市交通,3
适应,高质量,4
适应,发展,5
适应,参考,5
适应,背景,6
适应,延时,7
适应,影响,8
适应,提供,4
适应,巡航,8
适应,ACCAdaptive,6
适应,Cruise,5
适应,Control,4
适应,稳定性,4
适应,重要,3
适应,因素,2
适应,现有,1
适应,方法,12
适应,依赖,2
适应,大量,3
适应,三维,4
适应,标注,5
适应,泛化,9
适应,不足,7
适应,难以,8
适应,开放,8
适应,未知,5
适应,低成本,1
适应,语义,1
适应,引导,2
适应,三维空间,3
适应,反向,5
适应,视,5
适应,锥体,6
适应,区域,9
适应,密度,8
适应,噪声,7
适应,聚类,5
适应,DBSCAN,4
适应,分割,4
适应,感兴趣,3
适应,点云,1
适应,学科,1
适应,竞赛,2
适应,参与率,3
适应,获奖,4
适应,数,5
适应,用人单位,6
适应,学生,11
适应,岗位,8
适应,速度,8
适应,跨学科,7
适应,协作,6
适应,评价,4
适应,大幅提高,5
适应,满意度,3
适应,达,2
适应,85,1
适应,路段,1
适应,交通流,2
适应,相互作用,3
适应,相关,4
适应,HiLo,5
适应,相结合,8
适应,调整,16
适应,高频,7
适应,低频,6
适应,关注,4
适应,捕捉,4
适应,短期,3
适应,波动,3
适应,长期趋势,3
适应,DDPG,5
适应,优化,6
适应,预测,7
适应,环境,4
适应,邻接矩阵,7
适应,确保,6
适应,复杂多变,4
适应,保持,2
适应,高精度,1
适应,行驶,1
适应,里程,2
适应,最小化,3
适应,混合,9
适应,整数,5
适应,调度,5
适应,综合,8
适应,规划,4
适应,邻域,13
适应,搜索,11
适应,变,6
适应,江苏省,3
适应,淮安市,2
适应,客货,1
适应,端到,3
适应,端,4
适应,扰动,13
适应,实现,6
适应,效用,7
适应,隐私,8
适应,权衡,8
适应,本文,7
适应,三个,6
适应,抗,4
适应,攻击能力,3
适应,兼顾,2
适应,未,2
适应,见,3
适应,攻击,4
适应,防护,5
适应,效果,6
适应,残差,8
适应,原始,5
适应,热,4
适应,力图,5
适应,叠加,4
适应,幅度,3
适应,可控,2
固定,阈值,7
固定,滞,6
固定,回,5
固定,逻辑,4
固定,制动,5
固定,方法,14
固定,依托,2
固定,MATLABSimulink,1
固定,交通流量,1
固定,条件,7
固定,进行,9
固定,验证,5
固定,表明,6
固定,相较,7
固定,配时,8
固定,D3QN,5
固定,车路,4
固定,协同,3
固定,城乡,8
固定,公交,10
固定,客货,3
固定,联运,4
固定,调度,5
固定,现有,6
固定,线路,8
固定,资源,7
固定,普通,5
固定,快递,4
固定,即时,5
固定,零售,4
固定,订单,3
固定,配送,2
固定,乡村,1
固定,能效,1
固定,水平,2
固定,依赖,4
固定,低压配电,5
固定,操作,5
固定,模式,7
固定,功率,8
固定,人工,4
固定,调节,8
固定,滞后,7
固定,无法,6
固定,满足,5
固定,复杂,4
固定,实时,4
固定,调整,3
固定,需求,2
固定,近年来,1
阈值,滞,8
阈值,回,7
阈值,逻辑,6
阈值,制动,5
阈值,方法,5
阈值,依托,4
阈值,MATLABSimulink,3
阈值,闭环,2
阈值,仿真,1
滞,回,8
滞,逻辑,7
滞,制动,6
滞,方法,4
滞,依托,5
滞,MATLABSimulink,4
滞,闭环,3
滞,仿真,2
滞,平台,1
回,逻辑,8
回,制动,7
回,方法,5
回,依托,4
回,MATLABSimulink,5
回,闭环,4
回,仿真,3
回,平台,2
回,CNCAP,1
逻辑,制动,8
逻辑,方法,6
逻辑,依托,5
逻辑,MATLABSimulink,4
逻辑,闭环,5
逻辑,仿真,4
逻辑,平台,3
逻辑,CNCAP,2
逻辑,规定,1
逻辑,华夏,1
逻辑,人工智能,7
逻辑,技术,10
逻辑,重构,11
逻辑,交通系统,6
逻辑,要素,5
逻辑,革新,6
逻辑,运行,8
逻辑,构成,4
逻辑,重塑,8
逻辑,治理,6
逻辑,格局,5
逻辑,领域,5
逻辑,产生,4
逻辑,影响,3
逻辑,推动,2
逻辑,创新,1
逻辑,应用,2
逻辑,三个,3
逻辑,维度,4
逻辑,全面,5
逻辑,数智,6
逻辑,底层,8
逻辑,展示,4
逻辑,行业,5
逻辑,发展,7
逻辑,路径,5
逻辑,大会,4
逻辑,违法,2
逻辑,鲁棒性,5
逻辑,解释,5
逻辑,符合,6
逻辑,执法,8
逻辑,适用,8
逻辑,复杂,7
逻辑,城市,4
逻辑,轨道交通,5
逻辑,快速,4
逻辑,隧道,2
逻辑,工程,1
制动,方法,7
制动,依托,6
制动,MATLABSimulink,5
制动,闭环,4
制动,仿真,5
制动,平台,4
制动,CNCAP,3
制动,规定,2
制动,NetworkPINN,1
制动,能耗,3
制动,纵向,5
制动,基础,5
制动,驱动,7
制动,效率,8
制动,动力学,4
制动,能量,8
制动,回收,7
制动,热,6
制动,损耗,5
制动,因素,4
制动,实现,5
制动,更,4
制动,符合实际,3
方法,依托,8
方法,MATLABSimulink,7
方法,闭环,6
方法,仿真,17
方法,平台,9
方法,CNCAP,5
方法,规定,4
方法,左转,2
方法,全域,1
方法,物理,3
方法,一致性,4
方法,重构,8
方法,高速公路,5
方法,试验,11
方法,表明,17
方法,真实,7
方法,实现,18
方法,976,7
方法,匹配,6
方法,准确率,5
方法,147,4
方法,m,5
方法,位置,4
方法,均,3
方法,方根,2
方法,误差,5
方法,车路,8
方法,协同,28
方法,节能,11
方法,车速,7
方法,引导,8
方法,环境,15
方法,考虑,7
方法,运行,10
方法,状态,8
方法,动力系统,5
方法,效率,12
方法,热,7
方法,影响,6
方法,提,10
方法,实车,4
方法,驰,6
方法,4258,6
方法,所提,8
方法,降低,15
方法,交,6
方法,复杂,28
方法,行人,12
方法,预测,22
方法,情况,1
方法,图,23
方法,Transformer,13
方法,异构,22
方法,时空,29
方法,神经网络,9
方法,方法,14
方法,刻画,9
方法,应急,7
方法,关系,5
方法,平均,12
方法,ADE,4
方法,071mFDE,5
方法,显著,9
方法,优于,20
方法,SocialLSTMSGCN,7
方法,现有,31
方法,148m,4
方法,消融,8
方法,进一步,18
方法,验证,23
方法,空间,7
方法,时序,10
方法,基线,1
方法,23,4
方法,28,5
方法,可视化,6
方法,百分点,4
方法,聚焦,15
方法,配送,7
方法,箱,6
方法,头盔,5
方法,服装,4
方法,关键,5
方法,判别,4
方法,区域,5
方法,遮挡,1
方法,脉络,1
方法,剖析,2
方法,核心技术,3
方法,总结,4
方法,应用,5
方法,成果,5
方法,工程,12
方法,实践,4
方法,深度,9
方法,学习,17
方法,两,6
方法,单,4
方法,式,8
方法,框架,1
方法,需求,1
方法,V2I,5
方法,智能,12
方法,通行,22
方法,调度,35
方法,通信,4
方法,适用,12
方法,路口,16
方法,窗,8
方法,冲突检测,2
方法,路网,6
方法,交通流,4
方法,强度,5
方法,开展,9
方法,延迟,5
方法,整体,4
方法,方面,8
方法,恶意,3
方法,攻击,15
方法,自私,8
方法,行为,17
方法,导致,5
方法,不可,6
方法,信且,7
方法,易,8
方法,引发,7
方法,信誉,25
方法,贬值,5
方法,区块,7
方法,链,7
方法,评估,12
方法,高斯,14
方法,朴素,6
方法,贝叶斯,5
方法,旨在,1
方法,奖惩,1
方法,税收,2
方法,用于,4
方法,维持,5
方法,动态平衡,6
方法,精确度,7
方法,召回,6
方法,率,5
方法,保持,8
方法,82,5
方法,81,4
方法,面对,3
方法,高,2
方法,隐蔽性,2
方法,开关,3
方法,节点,6
方法,清零,8
方法,min,4
方法,有效,13
方法,抑制,7
方法,网络攻击,5
方法,理性,4
方法,避免,2
方法,延时,16
方法,外,2
方法,ACC,5
方法,存在,6
方法,控制指令,7
方法,探究,8
方法,对系统,6
方法,特性,4
方法,本文,10
方法,应对,4
方法,后方,5
方法,超车,5
方法,CAV,14
方法,规划,8
方法,HV,9
方法,混合,7
方法,车队,6
方法,跟随,8
方法,意愿,4
方法,分为,4
方法,型,2
方法,常规,1
方法,响应,8
方法,乘客,5
方法,资源,9
方法,利用率,6
方法,等待,4
方法,608333,7
方法,195,6
方法,具备,5
方法,实用性,8
方法,部署,4
方法,性,3
方法,正,2
方法,01,1
方法,领域,2
方法,亟待,3
方法,深化,4
方法,重要,19
方法,三维,22
方法,方向,4
方法,依赖,8
方法,大量,7
方法,标注,10
方法,泛化,5
方法,不足,3
方法,难以,2
方法,低成本,2
方法,无需,3
方法,监督,15
方法,弱,14
方法,适应性,4
方法,稀疏,2
方法,点云,1
方法,大学,1
方法,KITTI,2
方法,进行,17
方法,研究,7
方法,难度,10
方法,下均,10
方法,取得,8
方法,多种,18
方法,尤其,6
方法,远距离,5
方法,鲁棒性,1
方法,支持,1
方法,缓解,4
方法,城市,11
方法,交通拥堵,10
方法,优化,17
方法,处理,14
方法,非线性,5
方法,模式,3
方法,时,2
方法,Mamba,13
方法,MambaHiLoGCN,8
方法,相关性,4
方法,CorGCN,7
方法,相结合,6
方法,灵活,5
方法,探索,8
方法,依赖性,4
方法,准确,3
方法,捕捉,2
方法,DDPG,1
方法,调整,6
方法,邻接矩阵,7
方法,确保,8
方法,复杂多变,8
方法,高精度,5
方法,多个,4
方法,相较,5
方法,配时,8
方法,D3QN,7
方法,排队,1
方法,破解,1
方法,单一,3
方法,学科,4
方法,局限,5
方法,路径,5
方法,采用,12
方法,叙述性,7
方法,综述,8
方法,核心,4
方法,梳理,8
方法,中外,7
方法,代表性,6
方法,文献,5
方法,政策,4
方法,文件,5
方法,行业,4
方法,报告,3
方法,世界,2
方法,交通运输,1
方法,熵,4
方法,记忆,5
方法,长短期,4
方法,高保真,8
方法,模拟,6
方法,三类,5
方法,典型,4
方法,冲突,1
方法,稳定性,1
方法,辅助,2
方法,预警,5
方法,提供,6
方法,可行,8
方法,参考,8
方法,道路交通,7
方法,安全,6
方法,水平,5
方法,具有,7
方法,一定,4
方法,意义,3
方法,农村,1
方法,分,1
方法,交替,3
方法,公交,10
方法,客货,6
方法,联运,7
方法,城乡,10
方法,线路,5
方法,普通,2
方法,快递,1
方法,隐私,13
方法,出行,5
方法,力图,5
方法,扰动,12
方法,发布,8
方法,端到,7
方法,端,13
方法,效用,10
方法,三个,6
方法,权衡,4
方法,抗,8
方法,攻击能力,7
方法,兼顾,6
方法,可用性,4
方法,涵盖,4
方法,结构,2
方法,集,7
方法,相近,6
方法,条件,7
方法,拉普拉斯,8
方法,差分,7
方法,增大,4
方法,主流,5
方法,定位,2
方法,51,4
方法,帧,5
方法,专用,8
方法,UADETRAC,8
方法,良好,1
方法,用户,1
方法,反,3
方法,事实,4
方法,定量,5
方法,证实,5
方法,解释,6
方法,可信性,7
方法,依次,8
方法,动作,5
方法,违法,2
方法,整合,2
方法,标准化,4
方法,实时,5
方法,流程,8
方法,计算,4
方法,云边,8
方法,全,4
方法,系统验证,2
方法,技术,9
方法,引起,3
方法,高度重视,4
方法,解决,4
方法,现代科技,8
方法,发展,7
方法,表现,5
方法,汽车,5
方法,要点,1
方法,两类,1
方法,平稳性,3
方法,检验,4
方法,对非,5
方法,平滑,8
方法,平稳,9
方法,降噪,12
方法,输入,3
依托,MATLABSimulink,8
依托,闭环,7
依托,仿真,6
依托,平台,5
依托,CNCAP,4
依托,规定,5
依托,左转,3
依托,价值,1
依托,行业,3
依托,发展,4
依托,现状,5
依托,应用,5
依托,路径,6
依托,货运,7
依托,企业,8
依托,梳理,4
依托,智能,8
依托,技术,6
依托,实现,5
依托,经济效益,4
依托,提质,5
依托,增效,4
依托,提供,3
依托,理论,2
依托,参考,1
MATLABSimulink,闭环,8
MATLABSimulink,仿真,7
MATLABSimulink,平台,6
MATLABSimulink,CNCAP,5
MATLABSimulink,规定,4
MATLABSimulink,左转,4
MATLABSimulink,直行,1
闭环,仿真,15
闭环,平台,7
闭环,CNCAP,6
闭环,规定,5
闭环,左转,5
闭环,直行,2
闭环,测试,1
闭环,数字,1
闭环,技术,2
闭环,采集,4
闭环,服务,5
闭环,效果,7
闭环,反馈,8
闭环,解析,4
闭环,业务流程,8
闭环,实现,10
闭环,精准,6
闭环,响应,9
闭环,需求,4
闭环,适配,3
闭环,高效,2
闭环,个性化,1
闭环,协同,1
闭环,5GV2X,4
闭环,边缘,5
闭环,时延,7
闭环,计算,4
闭环,实景,8
闭环,验证,6
闭环,表明,5
闭环,调度,5
闭环,乘客,3
闭环,等待,2
闭环,资源,1
闭环,图谱,1
闭环,关键技术,2
闭环,早期,5
闭环,应急,5
闭环,处置,6
闭环,全,7
闭环,流程,16
闭环,预警,7
闭环,智能,17
闭环,管理,15
闭环,文中,6
闭环,重点,5
闭环,阐述,4
闭环,灾害,5
闭环,预案,2
闭环,工作人员,1
闭环,控制中心,2
闭环,完成,3
闭环,设备,4
闭环,异常,5
闭环,工单,5
闭环,派发,6
闭环,及全,7
闭环,复核,4
闭环,无人机,7
闭环,机器人,6
闭环,终端,4
闭环,运维,5
闭环,整体,4
闭环,效率,3
闭环,50,1
仿真,平台,42
仿真,CNCAP,7
仿真,规定,6
仿真,左转,4
仿真,直行,3
仿真,测试,2
仿真,通行,6
仿真,性,3
仿真,驰,7
仿真,安全性,5
仿真,经济性,5
仿真,协同,11
仿真,优化,13
仿真,进行,15
仿真,运行,4
仿真,验证,36
仿真,绿灯,7
仿真,红灯,6
仿真,提,4
仿真,引导,4
仿真,实车,3
仿真,节能,1
仿真,先验,3
仿真,突发,5
仿真,变化,5
仿真,响应,10
仿真,SUMO,22
仿真,行为,7
仿真,三类,6
仿真,典型,5
仿真,E1E3,4
仿真,采集,3
仿真,路径,2
仿真,重,3
仿真,规划,8
仿真,开展,12
仿真,23,7
仿真,网格,7
仿真,型,15
仿真,路网,7
仿真,交通流,17
仿真,强度,7
仿真,降低,4
仿真,平均,5
仿真,延迟,3
仿真,信令,1
仿真,博弈,2
仿真,奖惩,3
仿真,税收,4
仿真,维持,5
仿真,信誉,7
仿真,动态平衡,8
仿真,用于,5
仿真,精确度,5
仿真,召回,4
仿真,率,5
仿真,保持,4
仿真,82,3
仿真,81,2
仿真,面对,1
仿真,车队,1
仿真,队列,7
仿真,稳定性,7
仿真,判定,4
仿真,条件,5
仿真,稳定,5
仿真,域,6
仿真,进一步,7
仿真,数值,8
仿真,理论,18
仿真,边界,5
仿真,准确性,4
仿真,深入,5
仿真,剖析,5
仿真,控制指令,11
仿真,延时,10
仿真,具体,5
仿真,影响,16
仿真,结论,7
仿真,一致,8
仿真,表明,14
仿真,会,5
仿真,显著,4
仿真,缩减,3
仿真,整体,1
仿真,跟随,1
仿真,常规,3
仿真,路段,6
仿真,混合,18
仿真,一个,4
仿真,框架,8
仿真,采用,7
仿真,有限,6
仿真,状态机,5
仿真,描述,4
仿真,更新,2
仿真,CAV,7
仿真,HV,7
仿真,超车,6
仿真,产生,7
仿真,负面影响,8
仿真,减小,4
仿真,IPYS,7
仿真,占,5
仿真,流量,4
仿真,水平,3
仿真,效益,2
仿真,AV,1
仿真,变道,4
仿真,Python,7
仿真,自动化,8
仿真,搭建,4
仿真,获取,10
仿真,多种,10
仿真,因素,15
仿真,综合,8
仿真,仿真,1
仿真,将致,7
仿真,堵,6
仿真,输入,4
仿真,5GV2X,2
仿真,边缘,3
仿真,计算,4
仿真,时延,5
仿真,实景,8
仿真,调度,5
仿真,乘客,5
仿真,等待,4
仿真,资源,3
仿真,利用率,2
仿真,方面,1
仿真,开发,1
仿真,实现,2
仿真,相位,4
仿真,时,5
仿真,SUMOPython,7
仿真,联合,8
仿真,长,4
仿真,兰州市,5
仿真,东方红,4
仿真,广场,3
仿真,西侧,2
平台,CNCAP,8
平台,规定,7
平台,左转,5
平台,直行,4
平台,测试,3
平台,cartocar,1
平台,先验,2
平台,突发,4
平台,行为,5
平台,响应,5
平台,SUMO,19
平台,变化,4
平台,三类,14
平台,典型,12
平台,E1E3,5
平台,采集,4
平台,开展,6
平台,层次化,10
平台,调制,4
平台,包含,5
平台,自行车,13
平台,及多类,7
平台,配送,8
平台,电动,8
平台,图像,5
平台,集,5
平台,FNVID,4
平台,路径,1
平台,重,2
平台,规划,11
平台,优化,10
平台,协同,4
平台,23,6
平台,网格,5
平台,型,4
平台,路网,4
平台,交通流,6
平台,强度,1
平台,HV,1
平台,驰,2
平台,变道,3
平台,搭建,5
平台,Python,6
平台,自动化,7
平台,获取,8
平台,多种,7
平台,因素,6
平台,综合,10
平台,影响,4
平台,混合,5
平台,管理,9
平台,运用,3
平台,给出,4
平台,智能,5
平台,工程,10
平台,交通管理,4
平台,想法,7
平台,研究成果,6
平台,道路,5
平台,改扩建,4
平台,工程规划,5
平台,施工,3
平台,实施,2
平台,实现,1
平台,相位,3
平台,时,4
平台,长,5
平台,SUMOPython,6
平台,联合,7
平台,进行,8
平台,验证,16
平台,兰州市,4
平台,东方红,5
平台,广场,4
平台,西侧,3
平台,交通流量,1
平台,长短期,2
平台,记忆,3
平台,高保真,6
平台,模拟,8
平台,预测,4
平台,城市,10
平台,冲突,6
平台,右,3
平台,转行,2
平台,治理,1
平台,体系,5
平台,智能化,3
平台,转型,9
平台,研究,25
平台,时空,6
平台,基础,8
平台,智慧,4
平台,建设,27
平台,提供,13
平台,可操作性,6
平台,方案,9
平台,具有,4
平台,重要,8
平台,实践,21
平台,价值,14
平台,现代,1
平台,运营,1
平台,科学,3
平台,可行,4
平台,本文,5
平台,围绕,6
平台,信息化,54
平台,架构,12
平台,演进,12
平台,展开,10
平台,阐述,10
平台,平台,12
平台,推动,10
平台,交通运输,12
平台,数字化,6
平台,意义,3
平台,分层,3
平台,理念,5
平台,剖析,6
平台,新一代,8
平台,详细,4
平台,层,36
平台,网络层,12
平台,边缘,12
平台,应用层,10
平台,五层,8
平台,架构设计,17
平台,明确,6
平台,层级,8
平台,功能定位,8
平台,技术,8
平台,支撑,6
平台,山西省,6
平台,案例,12
平台,总结,12
平台,发展,22
平台,经验,11
平台,展望未来,10
平台,方向,8
平台,旨在,10
平台,升级,6
平台,理论,5
平台,参考,4
平台,借鉴,2
平台,经营者,1
CNCAP,规定,8
CNCAP,左转,6
CNCAP,直行,5
CNCAP,测试,4
CNCAP,cartocar,2
CNCAP,front,1
规定,左转,7
规定,直行,4
规定,测试,5
规定,cartocar,3
规定,front,2
规定,turnacrosspath,1
左转,直行,12
左转,测试,5
左转,cartocar,5
左转,front,4
左转,turnacrosspath,3
左转,CCFT,2
左转,典型,4
左转,三类,2
左转,城市,4
左转,右,6
左转,转行,7
左转,冲突,19
左转,车,8
左转,障碍物,5
左转,避让,4
左转,采集,5
左转,55,4
左转,名,3
左转,纵向,1
直行,测试,8
直行,cartocar,6
直行,front,5
直行,turnacrosspath,4
直行,CCFT,5
直行,典型,4
直行,双车,3
直行,冲突,18
直行,及三车,1
直行,城市,1
直行,右,5
直行,车,7
直行,转行,4
直行,障碍物,8
直行,避让,7
直行,采集,6
直行,55,5
直行,名,4
直行,纵向,4
直行,速度,3
直行,横向,2
直行,方向盘,1
测试,cartocar,7
测试,front,6
测试,turnacrosspath,5
测试,CCFT,4
测试,典型,5
测试,双车,4
测试,冲突,3
测试,及三车,2
测试,扩展,1
测试,秦岭,1
测试,终南山,2
